UserID,Title,ISBN,Rating
4,The Eye of the World,9780812511819,
4,Eldest,9780375840401,
4,The Lies of Locke Lamora,,
4,The Well of Ascension,9780765316882,
4,"Guns, Germs, and Steel: The Fates of Human Societies",9780739467350,
4,Dark Lover,9780451216953,
4,The Little Prince,,really liked it
4,The Reluctant Dragon,9780823400935,
4,Throne of Jade,9780345481290,
4,The Last Wish,,really liked it
4,Cry Wolf,9780441016150,it was amazing
4,Inferno,9780812970067,
4,Harry Potter and the Prisoner of Azkaban,9780439655484,it was amazing
4,The Dragon Queen,9780345443991,
4,Dreaming the Eagle,9780385336703,
4,"Once Bitten, Twice Shy",9780316020466,
4,Dragonflight,9780345484260,
4,Ella Enchanted,9780590920681,
4,Outlander,9780440242949,it was amazing
4,The Name of the Wind,9780756404079,
4,Anna Karenina,,
4,A New Earth: Awakening to Your Life's Purpose,9780452287587,
4,Blood Bound,9780441014736,it was amazing
4,Mythology: Timeless Tales of Gods and Heroes,9780316438520,
4,Gardens of the Moon,9780765348784,
4,Eclipse,9780316160209,
4,The Guernsey Literary and Potato Peel Pie Society,9781984801814,
4,The Hunger Games,9780439023481,really liked it
4,Harry Potter and the Order of the Phoenix,,
4,An Echo in the Bone,9780752898476,
4,Dragonfly in Amber,,it was amazing
4,Metamorphoses,9780140447897,
4,Mastering the Art of French Cooking,9780375413407,
4,Elantris,9780765350374,
4,Chances,9780330266635,
4,The Queen of the Night,9780618663026,
4,Chocolat,9780141000183,
4,A Dance with Dragons,,
4,Medea,9780486275482,
4,Daughter of the Empire,9780553272116,
4,Breaking Dawn,9780316067928,
4,Unfinished Tales of Númenor and Middle-earth,9780261102163,
4,Harry Potter and the Deathly Hallows,,
4,The Two Towers,,it was amazing
4,The Return of the King,9780345240347,it was amazing
4,Jane Eyre,9780142437209,
4,Perfume: The Story of a Murderer,9780140120837,
4,The Catcher in the Rye,9780316769174,liked it
4,Harry Potter and the Goblet of Fire,,
4,Pride and Prejudice,,
4,Lord of the Silver Bow,9780345494573,
4,Furies of Calderon,9780441012688,
4,Drums of Autumn,9780525618737,
4,Brisingr,9780375826726,
4,From Dead to Worse,9780441015894,
4,All Together Dead,9780441014941,
4,Bone Crossed,9781841496863,it was amazing
4,Dracula,9780393970128,
4,Stardust,9780061142024,
4,Eragon,9780375826696,it was amazing
4,Sword Song,,it was amazing
4,New Moon,,
4,The Fellowship of the Ring,9780345015339,it was amazing
4,The Shadow of the Wind,,
4,Twilight,9780316015844,liked it
4,Little Women,,
4,The Way of Shadows,9780316033671,
4,Graceling,9780152063962,
4,A Clash of Kings,9780553381696,
4,To Kill a Mockingbird,,
4,The Iliad,9780140275360,
4,Excalibur,9780312206482,
4,The Lightning Thief,,
4,Romeo and Juliet,,liked it
4,"Eat, Pray, Love",9780143038412,liked it
4,The Odyssey,9780143039952,really liked it
4,Emma,9780141199528,
4,The House of the Spirits,9780553383805,
4,The Ten Thousand,9781844165735,
4,City of Glass,9781416914303,
4,The Lord of the Rings,,
4,The Dig,9780241989630,
4,Dune,9780441013593,
4,Jonathan Strange & Mr Norrell,,
4,When He Was Wicked: The 2nd Epilogue,9780061444784,
4,Romancing Mister Bridgerton: The 2nd Epilogue,9780061444838,
4,The Viscount Who Loved Me: The 2nd Epilogue,9780061235443,
4,Fantastic Beasts and Where to Find Them,9780439321600,
4,Harry Potter and the Sorcerer's Stone,,it was amazing
4,The Help,9780399155345,it was amazing
4,The Silmarillion,9780618391110,
4,"The Lion, the Witch and the Wardrobe",,really liked it
4,The Alchemist,9780062315007,liked it
4,Siddhartha,,
4,Dead and Gone,9780441017157,
4,Hunting Ground,9780441017386,it was amazing
4,Alpha & Omega,9781440644573,it was amazing
4,The Children of Húrin,9780007252268,
4,Homecoming,9780345509888,liked it
4,Pride and Prejudice and Zombies,9781594743344,
4,Myths & Legends: An illustrated guide to their origins and meanings,9780241387054,
4,Catching Fire,9780439023498,
4,Harry Potter and the Chamber of Secrets,,
4,Blood Eye,9780593061626,
4,Strange Brew,9780312383367,really liked it
4,A Touch of Dead,9780441017836,
4,Silver Borne,9780441018192,it was amazing
4,Fair Game,9781841497969,
4,The Winds of Winter,9780002247412,
4,A Dream of Spring,,
4,The Warlord Wants Forever,,liked it
4,The Dragonriders of Pern,9780785729198,
4,The Hundred Thousand Kingdoms,9780316043915,
4,Wolf Signs,,
4,Clockwork Angel,9781416975861,
4,Clockwork Prince,9781416975885,
4,The Burning Land,9780007219759,really liked it
4,The Iron King,9780373210084,
4,Dead in the Family,9780441018642,
4,An Offer From a Gentleman: the 2nd Epilogue,9780061965562,
4,Renaissance,9780718156022,
4,The Way of Kings,9780765326355,
4,Mockingjay,9780439023511,
4,River Marked,9781841497976,it was amazing
4,Wolfsbane,9780441019540,it was amazing
4,Throne of Glass,,it was amazing
4,Dead Reckoning,,
4,Divergent,9780062024039,it was ok
4,Gone Girl,,
4,"To Sir Phillip, With Love",9780380820856,it was amazing
4,Daughter of Smoke & Bone,9780316134026,
4,Rivers of London,9780575097568,
4,The Dragon's Path,9781841498874,
4,Leviathan Wakes,9781841499888,
4,A Dance of Cloaks,9781453706015,
4,Legend,,
4,The Night Circus,9780385534635,
4,Prince of Thorns,9780007423293,
4,The Goddess Test,9780373210268,
4,The Inheritance,9780007273775,
4,The Written,9780956770004,
4,Goddess Interrupted,9780373210459,
4,"Sir Gawain and the Green Knight, Pearl, and Sir Orfeo",,
4,Shadow and Bone,9780805094596,
4,Shadow and Bone,9781250777881,
4,Deadlocked,9780575096578,
4,Cinder,,
4,The Masque of the Red Death,9781594567391,liked it
4,Frost Burned,9780441020010,it was amazing
4,The Song of Achilles,9781408816035,
4,Angelfall,,
4,Words of Radiance,9780765326362,
4,Written in My Own Heart's Blood,9780385344432,
4,Death of Kings,9780007331789,it was amazing
4,The Bridgertons: Happily Ever After,9780061233005,
4,Aristotle and Dante Discover the Secrets of the Universe,9781442408920,
4,Dead Ever After,9781937007881,
4,Falling Kingdoms,9781595145840,
4,The Falconer,9781452114231,
4,A Natural History of Dragons,9780765331960,
4,The Goddess Hunt,9781426834158,
4,Sapiens: A Brief History of Humankind,,
4,The Raven Boys,9780545424929,
4,Poison Princess,9781481426664,
4,The Goddess Legacy,9780373210756,
4,Defending Elysium,,
4,Blood Song,,
4,The Emperor's Soul,9781616960926,
4,Dangerous Women,,
4,Vicious,9781250183507,
4,Siege and Storm,,
4,Ruin and Rising,,
4,To All the Boys I've Loved Before,,really liked it
4,Malice,9780230758452,
4,Promise of Blood,9780316219037,
4,The Golem and the Jinni,9780062110831,
4,Turtles All the Way Down,9780525555360,
4,Red Rising,9780345539786,
4,Crown of Midnight,9781619630628,really liked it
4,A Man Called Ove,9781444775815,
4,The Martian,,
4,The Book of Life,9780670025596,
4,The Fall of Arthur,9780007489947,
4,Beyond the Highland Mist,9780440244165,
4,A Court of Thorns and Roses,9781619634442,really liked it
4,Kiss of Fire,,
4,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,9780553805444,
4,Darkness of Light,,
4,The Goblin Emperor,9780765326997,
4,Senlin Ascends,9780316517911,
4,Night Broken,9780425256749,it was amazing
4,Age of Myth,9781101965337,
4,The Emperor's Blades,9780765336408,
4,Stolen Songbird,9781908844965,
4,A Court of Mist and Fury,,it was amazing
4,A Court of Wings and Ruin,9781408857908,it was amazing
4,Heir of Fire,,it was amazing
4,Empire of Storms,,it was amazing
4,Kingdom of Ash,9781619636101,it was amazing
4,Queen of Shadows,,really liked it
4,The Blooding,9781781850107,
4,Odin's Child,9781646908011,
4,All the Light We Cannot See,9781476746586,
4,Galatea,9781526652065,
4,Prince of Fools,9780425268780,
4,Half a King,9780007550227,
4,The Assassin's Blade,,it was amazing
4,Firebolt,9780998471426,
4,God of Vengeance,9780593066188,
4,The Fifth Season,,
4,Valor,,
4,Heartless,9781250044655,
4,Shifting Shadows,9780425265000,
4,Fool's Assassin,,
4,The Gospel of Loki,9781473202351,
4,Season of Storms,9780316441636,
4,Illuminae,9780553499117,
4,Princess of Thorns,9780385743228,
4,The Wrath and the Dawn,9780399171611,
4,Entreat Me,9781310227950,
4,Dead Heat,9780425256756,it was amazing
4,The Grace of Kings,9781481424271,
4,The Architect's Apprentice,9780525427971,
4,"Bridgerton Collection, Volume One",,really liked it
4,The Woman Who Would Be King: Hatshepsut's Rise to Power in Ancient Egypt,9780307956767,
4,Fire Touched,9780425256763,it was amazing
4,An Ember in the Ashes,,
4,Under Locke,,really liked it
4,A Darker Shade of Magic,9780765376459,
4,Spark,9781922179623,
4,Shadows for Silence in the Forests of Hell,,
4,Truthwitch,,
4,The Queen of All that Dies,,
4,Radiance,,
4,The Adventures of Tom Sawyer,9780143039563,liked it
4,Harry Potter and the Half-Blood Prince,,
4,And I Darken,9780553522310,
4,Go Tell the Bees That I Am Gone,9780385685542,
4,Go Tell the Bees That I Am Gone,9781101885680,
4,Uprooted,9780804179034,
4,Air Awakens,9781932549935,liked it
4,Six of Crows,,
4,Six of Crows,9781250777904,
4,Crooked Kingdom,,
4,The Shadow of What Was Lost,9780992580209,really liked it
4,Sleeping Giants,9781101886694,
4,An Echo of Things to Come,9780316274111,
4,Nevernight,,
4,Godsgrave,9780008180041,
4,Darkdawn,,
4,The Traitor Baru Cormorant,,
4,Guns of the Dawn,9780230770034,
4,Ruin,9781447259626,
4,City in Embers,,
4,Legacy of Kings,9780373211722,
4,Akarnae,9781921997501,
4,Twilight of the Gods,,
4,Receiver of Many,9780996644709,
4,Rebel of the Sands,9780698410428,
4,SPQR: A History of Ancient Rome,9781631492228,
4,Silence Fallen,9780425281277,it was amazing
4,Storm Cursed,,it was amazing
4,Burn Bright,9780425281314,it was amazing
4,Tree of Ages,9780692398920,
4,The Star-Touched Queen,9781250085474,
4,Homo Deus: A History of Tomorrow,,
4,The Barrier Between,,
4,Warriors of the Storm,9780062443854,really liked it
4,The Bear and the Nightingale,9781101885932,
4,Depravity,,liked it
4,Deceit,,liked it
4,The Eagle Key,9781514131053,
4,Rhapsodic,,liked it
4,Caraval,9781250095251,
4,Dragon of Legend: Destiny: Fantasy Dragon Adventure,,
4,A Gentleman in Moscow,,
4,The Waking Fire,9780356506395,
4,The Cruel Prince,,liked it
4,The Wicked King,,liked it
4,The Queen of Nothing,,liked it
4,Fire Falling,9781619849525,liked it
4,Daughter of the Pirate King,9781782693680,
4,Earth's End,9781619844223,liked it
4,The Forgetting Moon,,
4,The Invisible Life of Addie LaRue,9780765387561,
4,The Invisible Life of Addie LaRue,,
4,The Tiger and the Wolf,,
4,House of Earth and Blood,,it was amazing
4,A Promise of Fire,,
4,A Promise of Fire,9781728251134,
4,Water's Wrath,9781619844254,liked it
4,Crystal Crowned,,really liked it
4,Wrath,9781447259688,
4,Fool's Gold,9780356507651,
4,To Kill a Kingdom,9781250112682,
4,Gabriel And The Swallows,,
4,Certain Dark Things,9781250785589,
4,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World",9781771642484,
4,Harry Potter and the Cursed Child: Parts One and Two,,
4,Wolfsong,9781035002139,
4,The Traitor's Kiss,,
4,The Hate U Give,,
4,Good Intentions,,
4,The Dragon’s Legacy,9781785651076,
4,Virgins,,
4,A Dead Djinn in Cairo,9780765389442,
4,The Watchmaker's Daughter,,
4,Catwoman: Soulstealer,9780399549694,
4,The Ninth Rain,9781472235176,
4,The Priory of the Orange Tree,,
4,Born a Crime: Stories From a South African Childhood,,
4,The Alchemists of Loom,9781619844414,
4,"The Complete Mediterranean Cookbook: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day",9781940352640,
4,Aurora Rising,9781760295738,
